embedding_type_layer	layer	model	embedding_type	label_type	pair_significance_bucket	n_systems	n_rows	n_samples_eval_total	n_samples_eval_mean	n_labels_mean	silhouette_cosine_mean	silhouette_cosine_weighted_mean	silhouette_euclidean_mean	silhouette_euclidean_weighted_mean	nearest_centroid_loo_acc_cosine_mean	nearest_centroid_loo_acc_cosine_weighted_mean	nearest_centroid_loo_acc_euclidean_mean	nearest_centroid_loo_acc_euclidean_weighted_mean	within_between_ratio_cosine_mean	within_between_ratio_cosine_weighted_mean	within_between_ratio_euclidean_mean	within_between_ratio_euclidean_weighted_mean	kmeans_ari_mean	kmeans_ari_weighted_mean	kmeans_ami_mean	kmeans_ami_weighted_mean
delta	18	answerdotai_ModernBERT-base	delta	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	2.942857142857143	0.4808719480466662	0.34764387312182676	0.2973766149600234	0.1762392620697948	0.8929633669901765	0.8371191135734072	0.8815775253620615	0.8210526315789474	0.25193455074648086	0.25074632204056724	0.5396187036774148	0.5922466157538543	0.5642120207697232	0.4990360591884564	0.6147653922161614	0.5791547860605653
delta	18	answerdotai_ModernBERT-base	delta	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	0.8588575720787048	0.8588575720787048	0.6230289340019226	0.6230289340019226	1.0	1.0	1.0	1.0	0.14166992804557735	0.14166992804557735	0.37799004663578945	0.3779900466357894	1.0	1.0	1.0	1.0
delta	18	answerdotai_ModernBERT-base	delta	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	-0.06092232370962544	-0.0918183445407491	-0.06433191240454714	-0.08742200898384103	0.4760255613881986	0.4444741413871442	0.4482426644917504	0.40839235600694906	0.7819880894496858	0.8318147943659565	0.8841724216208834	0.9244013611084493	0.12728758713555904	0.09132812269983015	0.19406532201485008	0.15274043675649457
delta	18	answerdotai_ModernBERT-base	delta	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	-0.058021403199710025	-0.1002905062233204	-0.05866669914365618	-0.08620085621896205	0.4975762798302375	0.4676812585499316	0.47372132769490494	0.4363885088919289	0.7470534422639544	0.7879761494502691	0.8550303373720431	0.8864638617021453	0.1447353398130252	0.11090705638674345	0.22035084823005138	0.18640979807139407
delta	18	answerdotai_ModernBERT-base	delta	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	-0.0773608732658128	-0.061515468993546034	-0.09643478754959586	-0.09178977740525528	0.3539048235499779	0.3614678899082569	0.30386357300720757	0.30825688073394497	0.97995109016883	0.988615036241761	1.0493108990309774	1.060094631156196	0.028416988629917674	0.02129900698052199	0.04511400679537622	0.03231326552130662
delta	18	answerdotai_ModernBERT-base	delta	raw	all	76	76	14183	186.6184210526316	8.986842105263158	-0.3437597702195247	-0.3459510022293095	-0.22675087738782168	-0.22795297591907732	0.3698047631884106	0.364006864006864	0.2745085795892978	0.26855426855426856	0.8388445677278489	0.8411498199064666	0.9147482765639533	0.9220634598933216	0.09379595193178307	0.09224611353443235	0.14738680050094047	0.14724018542010087
delta	18	answerdotai_ModernBERT-base	delta	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.3739240047777252	-0.3774655893200388	-0.2407123947576169	-0.242172989391466	0.37302450708095364	0.3669636617749825	0.2729369288497363	0.2667714884696017	0.8187353880851845	0.8206270776555792	0.8922835070348081	0.8997036148283989	0.10404195516601156	0.10253867729112821	0.16303182412008865	0.16346537504223752
delta	18	answerdotai_ModernBERT-base	delta	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	-0.19989957463426086	-0.2038000987562328	-0.16016517916264442	-0.1638116385542602	0.35444906154705147	0.35066981875492514	0.2820041446548984	0.2765957446808511	0.9347498860236324	0.9337204870806827	1.0218879466260309	1.022920633377654	0.0449303980454626	0.04582008127018713	0.07277207247115677	0.07405422372025029
delta	19	answerdotai_ModernBERT-base	delta	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.4904438508263625	0.35468842669547906	0.3093215743805665	0.18836294334099368	0.8963205980208798	0.8404371584699454	0.8834961074646228	0.8240437158469945	0.24887575578583898	0.24785401665612536	0.5298639034112091	0.5775264519034544	0.5416884215182729	0.4895969912503504	0.591524892526268	0.5688585113885899
delta	19	answerdotai_ModernBERT-base	delta	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	2.942857142857143	0.4792115080001002	0.347674261357563	0.2996962783420741	0.18228824250567757	0.8931787979609065	0.8382271468144045	0.8799656864787023	0.821606648199446	0.25225134257313786	0.24938272337151526	0.5347141847845273	0.5804034856127581	0.5278001918673116	0.48252769750035523	0.579146858966458	0.562887022626659
delta	19	answerdotai_ModernBERT-base	delta	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	0.8611111640930176	0.8611111640930176	0.6269563436508179	0.6269563436508179	1.0	1.0	1.0	1.0	0.13748139180497607	0.13748139180497607	0.36980461809171716	0.36980461809171716	1.0	1.0	1.0	1.0
delta	19	answerdotai_ModernBERT-base	delta	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	-0.05941443506259626	-0.09011073086730027	-0.0585659783158917	-0.08058953207726344	0.47769961282123063	0.4462114125350795	0.4477803732258258	0.4078578110383536	0.7815596713644565	0.8315170986906769	0.8804151651912171	0.9192752214318681	0.12813978317655114	0.09389833250510929	0.19192770596068168	0.15334234636534327
delta	19	answerdotai_ModernBERT-base	delta	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	-0.0560696745101892	-0.0978056870742368	-0.05286662583467642	-0.07904617561000493	0.5006447079024097	0.47178522571819426	0.4754577566572742	0.4396374829001368	0.7465557358458689	0.7875858403535198	0.8518838440504197	0.8820170721922714	0.14383846610089365	0.11200012008832622	0.21595041139837806	0.18456932171618773
delta	19	answerdotai_ModernBERT-base	delta	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	-0.07836807819290294	-0.06258773154120562	-0.09086230904277828	-0.08610974530082777	0.34767740736121616	0.3547400611620795	0.29094186711428516	0.2941896024464832	0.979915305969787	0.9886485964005819	1.0420926516557354	1.0525386200576545	0.03918057993861021	0.029152611534679625	0.05579904181373512	0.04165099966703231
delta	19	answerdotai_ModernBERT-base	delta	raw	all	76	76	14183	186.6184210526316	8.986842105263158	-0.3425496712823709	-0.34463360303144297	-0.22233250518019002	-0.22339676938411374	0.3700551601771129	0.3645073645073645	0.27585514630340097	0.26998426998427	0.838963043771645	0.8412597865720934	0.9115215646648959	0.9185342387789867	0.08962836708405147	0.08922375115087404	0.14833041806591962	0.1483955347360405
delta	19	answerdotai_ModernBERT-base	delta	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.3720675348754852	-0.3754391002050288	-0.2362141646294584	-0.23753202061792333	0.3736487715530221	0.36792452830188677	0.27400861860561165	0.26790705800139764	0.8186496514039671	0.8205199895394776	0.889756167781123	0.896892697436366	0.09918395028976715	0.09903871457192268	0.16219341800411352	0.16273355689834343
delta	19	answerdotai_ModernBERT-base	delta	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	-0.20177216799213335	-0.20568114769526877	-0.15612766780675605	-0.15963776381884484	0.35291639823046855	0.3490937746256895	0.2846616630159344	0.2793538219070134	0.9358422996790322	0.9348095093575098	1.015325765187503	1.016151403983999	0.04405558564140754	0.044952001251675984	0.082214572206841	0.08372190285501442
