model	cache_path	embedding_type	system_id	lemma	msps	n_tokens_total_system	n_tokens_with_conditioning	n_tokens_unmatched_conditioning	n_tokens_unexpected_form	n_meanings_total_system	n_meanings_with_conditioning	n_forms_observed_system	observed_forms	expected_form_1	expected_form_2	pair_p_value	pair_test_type	pair_significant	pair_attested_meanings	cond_no_cond_count_expected	cond_prob_count_expected	cond_cat_count_expected	cond_no_cond_count_matched	cond_prob_count_matched	cond_cat_count_matched	system_notes	layer	label_type	label_column	n_samples_eval	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	silhouette_cosine	silhouette_euclidean	within_cosine	between_cosine	within_between_ratio_cosine	within_euclidean	between_euclidean	within_between_ratio_euclidean	nearest_centroid_loo_acc_cosine	nearest_centroid_loo_acc_euclidean	kmeans_ari	kmeans_ami	kmeans_pca_components_used
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	dive__pst	dive	pst	198	182	16	0	7	3	2	dived,dove	dived	dove	0.0014	fisher_exact	True	7	1	2	0	1	2	0		0	conditioned-exclude	conditioned_exclude_label	67	1.0	-0.0	67.0	67.0	0.0	0.0													0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	dive__pst	dive	pst	198	182	16	0	7	3	2	dived,dove	dived	dove	0.0014	fisher_exact	True	7	1	2	0	1	2	0		0	conditioned-cat-only	cat_only_label	0																			
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	dream__ppt	dream	ppt	199	181	18	0	5	3	2	dreamed,dreamt	dreamed	dreamt	0.0015	fisher_exact	True	5	3	0	0	3	0	0		0	raw	raw_label	199	5.0	1.6985903204516677	111.0	4.0	0.0	0.0	0.02704957109455439	0.025278068227185722	0.32770412483250194	0.40227515711758133	0.8146268021634681	3.1738195224725962	3.4532028556655394	0.9190944335243527	0.7839195979899497	0.7688442211055276	0.14899085148925162	0.22726583918840243	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	dream__ppt	dream	ppt	199	181	18	0	5	3	2	dreamed,dreamt	dreamed	dreamt	0.0015	fisher_exact	True	5	3	0	0	3	0	0		0	conditioned-exclude	conditioned_exclude_label	181	3.0	1.3099792748760353	111.0	22.0	0.0	0.0	0.11796377884606624	0.0514873969841516	0.32840929358411913	0.40366448647210157	0.8135699438271403	3.1746517214051644	3.4032838094572178	0.9328201522844733	0.8729281767955801	0.850828729281768	0.16693119936802253	0.15137389305956234	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	dream__ppt	dream	ppt	199	181	18	0	5	3	2	dreamed,dreamt	dreamed	dreamt	0.0015	fisher_exact	True	5	3	0	0	3	0	0		0	conditioned-cat-only	cat_only_label	0																			
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	dream__pst	dream	pst	197	190	7	0	5	4	2	dreamed,dreamt	dreamed	dreamt	0.0	chi_sq	True	5	0	4	0	0	4	0		0	raw	raw_label	197	5.0	2.0094602437853	69.0	7.0	0.0	0.0	-0.007356144283359557	0.020406476458572985	0.3533180481555263	0.4357687410043016	0.8107925486836116	3.2894360070838333	3.6588030693748923	0.8990470229505505	0.7208121827411168	0.7258883248730964	0.23598480680561415	0.2903732279869056	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	dream__pst	dream	pst	197	190	7	0	5	4	2	dreamed,dreamt	dreamed	dreamt	0.0	chi_sq	True	5	0	4	0	0	4	0		0	conditioned-exclude	conditioned_exclude_label	0																			
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	dream__pst	dream	pst	197	190	7	0	5	4	2	dreamed,dreamt	dreamed	dreamt	0.0	chi_sq	True	5	0	4	0	0	4	0		0	conditioned-cat-only	cat_only_label	0																			
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	drink__ppt	drink	ppt	200	183	17	0	7	3	2	drank,drunk	drank	drunk	0.0185	fisher_exact	True	7	2	1	0	2	1	0		0	raw	raw_label	200	7.0	1.8199338849640223	104.0	1.0	0.2857142857142857	0.2857142857142857	0.015776228752818394	-0.019471987489076442	0.37465062744439653	0.4098981019306061	0.9140091785734182	3.208752708843566	3.3095708770124417	0.9695373896147272	0.73	0.7	0.13494810986381417	0.23332233173586467	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	drink__ppt	drink	ppt	200	183	17	0	7	3	2	drank,drunk	drank	drunk	0.0185	fisher_exact	True	7	2	1	0	2	1	0		0	conditioned-exclude	conditioned_exclude_label	132	2.0	0.7455178428108284	104.0	28.0	0.0	0.0	0.03363772363169238	0.034801982610787104	0.396235103281357	0.40365036781015773	0.9816294865057866	3.3433279820980975	3.450411034857698	0.9689651314936695	0.8863636363636364	0.8787878787878788	0.0019749559594867895	0.013790975528271496	0.0
