n_samples	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	token_mismatch_rate	missing_meaning_count	silhouette	silhouette_ci_low	silhouette_ci_high	davies_bouldin	calinski_harabasz	dunn	intra_inter_ratio	centroid_separation	nearest_centroid_loo_acc	model	lexeme	distance	embedding_source	head_indices	condition	global_label_scope
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.26349892174057926	-0.2372211998071837	-0.22054997615019098	6.388002972594486	5.700227053441928	0.0	0.8937212714664347	0.9257764504370887	0.25058168229570615	bert_base_uncased	__ALL__	euclidean	head	2,4,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3435729101056796	-0.3246575215560911	-0.30579458829208717	6.330164741834044	5.675735485264327	5.739231122076623e-17	0.935643482666896	0.98847322685977	0.3277867869985194	bert_base_uncased	__ALL__	cosine	head	2,4,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.263463256999422	-0.23531834161270376	-0.22012087988402418	6.330164741834044	5.675735485264327	0.0	0.8911931651601381	0.9334743089473796	0.2462102517097934	bert_base_uncased	__ALL__	euclidean	head	2,4,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3393902540650909	-0.32028398190319823	-0.2992887262042105	6.329954571720459	5.841680111131706	0.0	0.9344795173439556	0.9874973214960139	0.3311006134104209	bert_base_uncased	__ALL__	cosine	head	2,4,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.26041194024155134	-0.23296400939369014	-0.21803809670434787	6.329954571720459	5.841680111131706	0.0	0.8850492182544497	0.9337650187509656	0.24973559895649722	bert_base_uncased	__ALL__	euclidean	head	2,4,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3386596044927523	-0.3208196338002711	-0.2973540614352406	6.497018035869609	5.445049629720222	1.1392141345856224e-16	0.9376324588868808	0.9877488725512972	0.33857434957343296	bert_base_uncased	__ALL__	cosine	head	2,4,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2615073105312551	-0.2329021323016162	-0.21882822893776227	6.497018035869609	5.445049629720222	0.0	0.8908273250339834	0.9240028743746882	0.25445956426708033	bert_base_uncased	__ALL__	euclidean	head	2,4,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3507838999979795	-0.33111585925837467	-0.30891665075971786	6.374274275739334	5.713313279015769	5.723826531848822e-17	0.93500987579883	0.9860541610508341	0.3308185856306846	bert_base_uncased	__ALL__	cosine	head	2,4,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.26377304047355327	-0.23517575544676997	-0.2194469570312815	6.374274275739334	5.713313279015769	0.0	0.8889228335914959	0.9426242921857638	0.248607487837552	bert_base_uncased	__ALL__	euclidean	head	2,4,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3521033578035141	-0.33475717784114956	-0.3096428458874863	6.381065753977896	5.910960994153536	0.0	0.9349220083765545	0.9876609853062778	0.3361771134456744	bert_base_uncased	__ALL__	cosine	head	2,4,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2634335832544075	-0.23517729046428357	-0.22039915515518135	6.381065753977896	5.910960994153536	0.0	0.8817594196891545	0.9457636376530835	0.24529366142565043	bert_base_uncased	__ALL__	euclidean	head	2,4,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3372215904197653	-0.32038311294130073	-0.2986106069078404	6.3033257890840835	5.651000804038125	1.1333454553232125e-16	0.93548220480471	0.9856465082343232	0.33124162730028905	bert_base_uncased	__ALL__	cosine	head	2,4,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2607206365950907	-0.2343807639092879	-0.2188330415551206	6.3033257890840835	5.651000804038125	0.0	0.8906315073340568	0.9191190557904327	0.24846647394768384	bert_base_uncased	__ALL__	euclidean	head	2,4,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.33353568395856387	-0.31480457479817553	-0.29473399036828846	6.391522583878888	5.9182749162453	0.0	0.9343950962656682	0.9916959551935662	0.33462596065712474	bert_base_uncased	__ALL__	cosine	head	2,5,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2585830305685377	-0.23118938125530672	-0.21624724112867882	6.391522583878888	5.9182749162453	0.0	0.8947048293053864	0.9415356670557381	0.2526263836987943	bert_base_uncased	__ALL__	euclidean	head	2,5,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.32985218804662236	-0.3103138464928232	-0.28963126914837684	6.3849876554809	5.719768844678217	0.0	0.9346661770363275	0.9901299531342512	0.33194669674962984	bert_base_uncased	__ALL__	cosine	head	2,5,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25747571585754564	-0.22979885095924496	-0.21375441670298323	6.3849876554809	5.719768844678217	0.0	0.897554912864858	0.919644096406695	0.24754988366354086	bert_base_uncased	__ALL__	euclidean	head	2,5,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3313423289976335	-0.31382095939026977	-0.2925822742557611	6.396517645574539	5.803050209053096	0.0	0.9357398915021392	0.9904080547304981	0.34386237044348866	bert_base_uncased	__ALL__	cosine	head	2,5,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25679162086518253	-0.22954913097196059	-0.2142136852800656	6.396517645574539	5.803050209053096	0.0	0.8949564408329945	0.9286964274099228	0.2539660156525418	bert_base_uncased	__ALL__	euclidean	head	2,5,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3352014122733394	-0.3152641873388038	-0.29455367733323684	6.273694091275829	5.772799537689781	0.0	0.9373218080897306	0.9903462837287024	0.3411125995910597	bert_base_uncased	__ALL__	cosine	head	2,5,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2571677607031419	-0.2303908384990048	-0.21555665396090032	6.273694091275829	5.772799537689781	0.0	0.8905561794037754	0.9332876165439876	0.2536839878728055	bert_base_uncased	__ALL__	euclidean	head	2,5,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3341913001349966	-0.3130158546767274	-0.29325097483344087	6.475489900741078	5.759246492720239	0.0	0.9372940585756814	0.9917756624347278	0.32835084255799196	bert_base_uncased	__ALL__	cosine	head	2,5,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2568176404675303	-0.22900344611572032	-0.21358787433457624	6.475489900741078	5.759246492720239	0.0	0.894513310467541	0.9226382051405998	0.2568568003948389	bert_base_uncased	__ALL__	euclidean	head	2,5,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3301041587502148	-0.3153264755059652	-0.29316640788638526	6.331115269119303	5.587739905889116	0.0	0.9362376982639796	0.9880368509535065	0.3354015370513996	bert_base_uncased	__ALL__	cosine	head	2,5,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2610995977246172	-0.23351032450698397	-0.21871320742242775	6.331115269119303	5.587739905889116	9.481028243869565e-09	0.8971628298642392	0.9104183695570095	0.24959458506662907	bert_base_uncased	__ALL__	euclidean	head	2,5,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3374826590311819	-0.31483344526537266	-0.2969077243215484	6.335535582691232	5.599580337187228	0.0	0.9356162343187865	0.9904044501604244	0.327504759218783	bert_base_uncased	__ALL__	cosine	head	2,6,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2587609476263528	-0.2306864863357674	-0.2171557544968367	6.335535582691232	5.599580337187228	0.0	0.8923830730746901	0.9317803219385166	0.24487061975604596	bert_base_uncased	__ALL__	euclidean	head	2,6,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3337894501894793	-0.3135562155038431	-0.2930131749708891	6.39550938832845	5.62660808483285	0.0	0.937365157617403	0.991378674714534	0.33462596065712474	bert_base_uncased	__ALL__	cosine	head	2,6,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25762414161850655	-0.23101683587683644	-0.21675232013595672	6.39550938832845	5.62660808483285	0.0	0.891526769469488	0.9325846447644427	0.25643375872523444	bert_base_uncased	__ALL__	euclidean	head	2,6,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.33554146831334014	-0.3172738717913556	-0.2958113579726547	6.219449612910293	5.804260412644686	0.0	0.9367420407850284	0.9887724306540212	0.33688218289501515	bert_base_uncased	__ALL__	cosine	head	2,6,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25936328686788557	-0.23119402648399537	-0.2134988141267241	6.219449612910293	5.804260412644686	0.0	0.8887495134687491	0.9457109259029296	0.25756186984417967	bert_base_uncased	__ALL__	euclidean	head	2,6,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3356867862003631	-0.3150639867301073	-0.2941242990108212	6.360834536516061	5.831386276175857	0.0	0.9365278583635315	0.9907311576670471	0.3288443911725305	bert_base_uncased	__ALL__	cosine	head	2,6,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2574484583469517	-0.2305227189504653	-0.21440677256623814	6.360834536516061	5.831386276175857	0.0	0.8907946829496978	0.9359112755666468	0.25290841147853066	bert_base_uncased	__ALL__	euclidean	head	2,6,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.31684598116786034	-0.2974125933718489	-0.2784341443134988	6.183268347443941	5.545783529686599	0.0	0.9375007239470087	0.9887407415237006	0.3349784953817951	bert_base_uncased	__ALL__	cosine	head	2,6,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25615833272090494	-0.22814185377089258	-0.2146789276587762	6.183268347443941	5.545783529686599	0.0	0.8962210341312344	0.9097061137916729	0.25939505041246563	bert_base_uncased	__ALL__	euclidean	head	2,6,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.32949094071409685	-0.30848166242066555	-0.28773558854978576	6.339282334398525	5.4013927614420325	0.0	0.9382126431199048	0.9913473526519481	0.33695268983994925	bert_base_uncased	__ALL__	cosine	head	2,7,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25531797118928046	-0.22655801696624162	-0.21265216564902414	6.339282334398525	5.4013927614420325	8.280728980352236e-09	0.8949521270786623	0.9186271723566717	0.2594655573573997	bert_base_uncased	__ALL__	euclidean	head	2,7,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3381910326356449	-0.31758537336829434	-0.29531659840169083	6.356088636882942	5.685691131373669	1.1378936503333922e-16	0.9362670284690814	0.9922456820534394	0.3390678981879715	bert_base_uncased	__ALL__	cosine	head	2,7,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2582518066126883	-0.22990340546221927	-0.21579835432735295	6.356088636882942	5.685691131373669	0.0	0.8902685581999826	0.933351201325814	0.2500176267362335	bert_base_uncased	__ALL__	euclidean	head	2,7,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.33688612656622485	-0.3166719081032077	-0.2929422359761539	6.430847571736528	5.488618017471736	0.0	0.9373435763217779	0.9909877138423643	0.33095959952055276	bert_base_uncased	__ALL__	cosine	head	2,7,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25608844452351126	-0.22929638182791953	-0.21349051787978715	6.430847571736528	5.488618017471736	8.07958227853165e-09	0.8908428978865168	0.9226692304254135	0.2498061059014313	bert_base_uncased	__ALL__	euclidean	head	2,7,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3303027260057288	-0.31084700016503275	-0.29094364718017046	6.272188633862975	5.475934265456848	0.0	0.9364108682631325	0.9901596892016942	0.32933793978706905	bert_base_uncased	__ALL__	cosine	head	2,7,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25706253202828294	-0.22880069076185705	-0.21545090494504954	6.272188633862975	5.475934265456848	7.780697000168693e-09	0.8907895356259183	0.9122596168530249	0.2500881336811676	bert_base_uncased	__ALL__	euclidean	head	2,7,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3305110409993697	-0.31045323601769886	-0.2898747090191335	6.257627107265744	5.41763053737209	0.0	0.9392639146552352	0.9894529708504103	0.346048085736445	bert_base_uncased	__ALL__	cosine	head	2,8,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2563531659258961	-0.22967152841745447	-0.21586199176912116	6.257627107265744	5.41763053737209	8.416439042803376e-09	0.8937501561740938	0.920059761524657	0.2598885990270042	bert_base_uncased	__ALL__	euclidean	head	2,8,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3319785708436294	-0.31228031960266806	-0.29240109773237366	6.369673271519698	5.50241124086027	0.0	0.9399482110837215	0.9909837625713118	0.3403370231967849	bert_base_uncased	__ALL__	cosine	head	2,8,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25557979461347097	-0.22840271935967799	-0.2153770413923687	6.369673271519698	5.50241124086027	8.090644524120494e-09	0.8904535818634074	0.9319017971551113	0.26341394627370796	bert_base_uncased	__ALL__	euclidean	head	2,8,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.32085900203995765	-0.30128132000697017	-0.28282402232854004	6.262218667494987	5.413221630140702	0.0	0.9381403031001364	0.9885509321228755	0.33956144680251005	bert_base_uncased	__ALL__	cosine	head	2,8,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2553678787352052	-0.2283856565573113	-0.2123950935541082	6.262218667494987	5.413221630140702	0.0	0.8980314652293055	0.8960689234229343	0.2632024254389057	bert_base_uncased	__ALL__	euclidean	head	2,8,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3353799174306376	-0.31622892610934367	-0.29648578469462483	6.186522010392644	5.589093248718202	0.0	0.938123865646411	0.9906307805536028	0.33963195374744415	bert_base_uncased	__ALL__	cosine	head	2,9,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25922900624864864	-0.23090867239365875	-0.21293589428946597	6.186522010392644	5.589093248718202	0.0	0.8929219123746955	0.9197841882911598	0.2572798420644433	bert_base_uncased	__ALL__	euclidean	head	2,9,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3256227831754907	-0.30655527771372376	-0.28723669132921753	6.1838272245117105	5.75527595560541	0.0	0.936610917189827	0.9873331081204944	0.33920891207783965	bert_base_uncased	__ALL__	cosine	head	2,9,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25541612366632	-0.22803021530728834	-0.21410715668915842	6.1838272245117105	5.75527595560541	0.0	0.8888159372517038	0.9236861531369959	0.25615173094549815	bert_base_uncased	__ALL__	euclidean	head	2,9,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.32409311247450534	-0.3052008164550943	-0.28565371277579715	6.308126496125168	5.433640769497379	0.0	0.9389643619563426	0.9896178975087186	0.33067757174081647	bert_base_uncased	__ALL__	cosine	head	2,10,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25899616647130624	-0.23145375414868766	-0.21543823188878305	6.308126496125168	5.433640769497379	8.448791339263277e-09	0.8957530325129893	0.9087953280909429	0.2608756962560812	bert_base_uncased	__ALL__	euclidean	head	2,10,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3459101802302385	-0.32570082434277753	-0.3043654086948056	6.397690892735108	5.845062030030113	0.0	0.933730154265133	0.9893016904316873	0.33258125925403653	bert_base_uncased	__ALL__	cosine	head	3,4,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2626569977090922	-0.23315927142650153	-0.21877040818877608	6.397690892735108	5.845062030030113	8.231921854991745e-09	0.8934673687314538	0.936956268956912	0.24585771698512304	bert_base_uncased	__ALL__	euclidean	head	3,4,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3546538369867066	-0.3367450390063053	-0.31572526171469867	6.400172038655189	5.781697996422419	2.314088565045239e-16	0.9349286188449171	0.9879357772350413	0.3315236550800254	bert_base_uncased	__ALL__	cosine	head	3,4,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.268367850716671	-0.23961869048066997	-0.2221018536366967	6.400172038655189	5.781697996422419	1.0282947755788452e-08	0.8920831130700692	0.9466101074985239	0.23810195304237466	bert_base_uncased	__ALL__	euclidean	head	3,4,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3475960770188818	-0.3270269655924827	-0.3051438426849992	6.341585326933437	6.019694216990035	0.0	0.9341090118458212	0.9880373185096645	0.3277162800535853	bert_base_uncased	__ALL__	cosine	head	3,4,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2633544746961401	-0.23421027221440038	-0.21823033517562024	6.341585326933437	6.019694216990035	0.0	0.8843800147294847	0.9537283466559685	0.24141577945427625	bert_base_uncased	__ALL__	euclidean	head	3,4,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.35213058235762923	-0.3360289077709233	-0.30969540831454156	6.507310830268524	5.8122439211429935	0.0	0.9345821479663843	0.9874446772485653	0.33399139815271806	bert_base_uncased	__ALL__	cosine	head	3,4,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2670994406408537	-0.2386767057673965	-0.21961976504467573	6.507310830268524	5.8122439211429935	0.0	0.8898904323848145	0.9479493663173794	0.24261439751815553	bert_base_uncased	__ALL__	euclidean	head	3,4,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.36259366697283785	-0.34201898291126326	-0.3227900348562152	6.480124699754435	5.9988444932089	0.0	0.9331107607347883	0.9877437292123487	0.3284918564478601	bert_base_uncased	__ALL__	cosine	head	3,4,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2695126565798901	-0.24021440118743445	-0.2210675823221748	6.480124699754435	5.9988444932089	0.0	0.8884146278633358	0.9454112055799824	0.23521116830007754	bert_base_uncased	__ALL__	euclidean	head	3,4,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3650038560988154	-0.3442818965891799	-0.3216476078236558	6.454768609000879	5.9894432890293	0.0	0.9323097483801963	0.9862469185326573	0.32454346753155183	bert_base_uncased	__ALL__	cosine	head	3,4,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.26489223726659994	-0.2358140903026683	-0.21929108759868648	6.454768609000879	5.9894432890293	0.0	0.8874773612539246	0.9635677363697449	0.2380314460974406	bert_base_uncased	__ALL__	euclidean	head	3,4,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.34651873508505454	-0.3280110709023629	-0.30722713397870116	6.412447131661727	6.049561570630018	0.0	0.9327488362209356	0.9869208095240009	0.32193471056899103	bert_base_uncased	__ALL__	cosine	head	3,4,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.26484420382932344	-0.23576112830182402	-0.22013178968610653	6.412447131661727	6.049561570630018	0.0	0.8900028608777625	0.9425445118416075	0.23633927941902277	bert_base_uncased	__ALL__	euclidean	head	3,4,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.33585088005527947	-0.31343466779418355	-0.2936663600845222	6.420202476322971	5.572407318267416	0.0	0.9349890601481747	0.9934480012990731	0.34090107875625747	bert_base_uncased	__ALL__	cosine	head	3,5,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2605052347515597	-0.23114674394531445	-0.21549894639111764	6.420202476322971	5.572407318267416	0.0	0.898550356353715	0.9309172778815138	0.2545300712120144	bert_base_uncased	__ALL__	euclidean	head	3,5,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.327591104028965	-0.3065325504322602	-0.2857224250206914	6.381052187784997	5.440617942739983	5.723053426101352e-17	0.9364549064715366	0.9935062277829669	0.32954946062187124	bert_base_uncased	__ALL__	cosine	head	3,5,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2592332906707446	-0.2310777223854058	-0.21655102965372533	6.381052187784997	5.440617942739983	0.0	0.8994211763436712	0.9153384814370352	0.24839596700274977	bert_base_uncased	__ALL__	euclidean	head	3,5,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3314647167839995	-0.31080923709617314	-0.2931125099502411	6.410791249097373	5.717617480452709	1.1475716127396126e-16	0.9342332812357408	0.9921100415176108	0.3400549954170486	bert_base_uncased	__ALL__	cosine	head	3,5,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2567751403469054	-0.22893754050551005	-0.2123840290719159	6.410791249097373	5.717617480452709	5.8693373821436376e-09	0.8964448886484657	0.9296027415182408	0.25347246703800325	bert_base_uncased	__ALL__	euclidean	head	3,5,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3342442446571308	-0.3138017296632618	-0.2937779955077907	6.357565416443388	5.399914564499912	0.0	0.9365435969620293	0.9928797644940961	0.3373052245646196	bert_base_uncased	__ALL__	cosine	head	3,5,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25869141627092246	-0.23139560235795303	-0.21603519625849496	6.357565416443388	5.399914564499912	5.844666956024871e-09	0.9002914750381761	0.9092969809124296	0.2533314531481351	bert_base_uncased	__ALL__	euclidean	head	3,5,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3347661900517484	-0.31394788121892553	-0.29243200229513877	6.515842374651341	5.593618278566492	5.73147067015336e-17	0.9358660715499495	0.9944041697313922	0.32694070365931044	bert_base_uncased	__ALL__	cosine	head	3,5,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.2516125465070945	-0.22596107351019598	-0.21035134632349453	6.515842374651341	5.593618278566492	7.77351397498894e-09	0.8957951460618664	0.9204301518335857	0.256997814284707	bert_base_uncased	__ALL__	euclidean	head	3,5,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.3283804789665871	-0.3085120553295312	-0.28875017578706896	6.459699194613147	5.538803421656713	0.0	0.9349140905753172	0.9917521560294306	0.3300430092364098	bert_base_uncased	__ALL__	cosine	head	3,5,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.25985345779825664	-0.23206836439712752	-0.2171322372835556	6.459699194613147	5.538803421656713	0.0	0.8989224864748399	0.9106030307195269	0.24395402947190298	bert_base_uncased	__ALL__	euclidean	head	3,5,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.43721356553620533	0	-0.34057530104045247	-0.3202331138649899	-0.29908021380250965	6.403123793877062	5.2936534124505314	2.89053738234512e-16	0.9387420307482048	0.9915862292686798	0.33455545371219064	bert_base_uncased	__ALL__	cosine	head	3,6,7	global_pooled	lexeme_prefixed
