aggregation	silhouette	davies_bouldin	calinski_harabasz	dunn	intra_inter_ratio	centroid_separation	nearest_centroid_loo_acc	total_samples	distance	model	head_indices	embedding_source
micro	-0.11697310292196819	5.848839046838287	6.0817967353349465	0.16647284250403632	0.9194573925008269	0.7817628350786695	0.36257686257686256	14183.0	euclidean	bert_base_uncased	0,2,8	head
macro	-0.2276346056294193	5.399092433943912	5.650639283979481	0.10028184604378468	0.8922772605694533	0.9970833557061977	0.4087764342529454		cosine	bert_base_uncased	0,2,9	head
micro	-0.23026189283273052	5.90007133749795	6.498939303826561	0.09591243731132194	0.8975813293119392	0.9938798019024454	0.39782639782639784	14183.0	cosine	bert_base_uncased	0,2,9	head
macro	-0.11806172585174096	5.399092433943912	5.650639283979481	0.1669455172872632	0.91560540646822	0.8080510353253921	0.3666603649176026		euclidean	bert_base_uncased	0,2,9	head
micro	-0.11966684435295825	5.90007133749795	6.498939303826561	0.16458310594031011	0.9183467738691138	0.7935627119028374	0.3492063492063492	14183.0	euclidean	bert_base_uncased	0,2,9	head
macro	-0.22397169749188323	5.4250079606542165	5.407916224941233	0.10049164049860848	0.8943812738048158	0.994888422550984	0.4045008685352467		cosine	bert_base_uncased	0,2,10	head
micro	-0.22828683390985366	5.923680311213479	6.186274936093572	0.09465930576150289	0.8993878416420624	0.9933584435827134	0.3935363935363935	14183.0	cosine	bert_base_uncased	0,2,10	head
macro	-0.11803021362492902	5.4250079606542165	5.407916224941233	0.1676572039823951	0.9163778992958664	0.7925958616321844	0.36845123439779953		euclidean	bert_base_uncased	0,2,10	head
micro	-0.11954440678731817	5.923680311213479	6.186274936093572	0.16454633764609458	0.9179357041915372	0.7833619604170409	0.3487058487058487	14183.0	euclidean	bert_base_uncased	0,2,10	head
macro	-0.21617190746331377	5.354218119755084	5.363159131267229	0.10398173811286145	0.8941878890295339	0.9981027933879106	0.4084498029732716		cosine	bert_base_uncased	0,2,11	head
micro	-0.2192284126308424	5.8469409672572485	6.112513977484388	0.09816771470236876	0.899386306145593	0.995333171153416	0.4011869011869012	14183.0	cosine	bert_base_uncased	0,2,11	head
macro	-0.11688481976082975	5.354218119755084	5.363159131267229	0.162705216451071	0.9197645009836182	0.7921003463718338	0.3755277695543907		euclidean	bert_base_uncased	0,2,11	head
micro	-0.11835981251115975	5.8469409672572485	6.112513977484388	0.16139565032051217	0.9216388667823089	0.7790028896031419	0.35914485914485916	14183.0	euclidean	bert_base_uncased	0,2,11	head
macro	-0.2127902888902791	5.435584979377467	5.966725620998143	0.1001632836191158	0.8937609346141028	0.998708718660162	0.40150091450786807		cosine	bert_base_uncased	0,3,4	head
micro	-0.2195469001537657	5.942802113568421	6.99628463585931	0.09301092121114077	0.8978166295064399	0.9990077593253178	0.39010439010439013	14183.0	cosine	bert_base_uncased	0,3,4	head
macro	-0.11424211508991941	5.435584979377467	5.966725620998143	0.165510614452923	0.9141408933058769	0.7986005828585038	0.3685422274232199		euclidean	bert_base_uncased	0,3,4	head
micro	-0.116759621311773	5.942802113568421	6.99628463585931	0.16229321631165516	0.9143173268756747	0.7909468063509576	0.34727584727584726	14183.0	euclidean	bert_base_uncased	0,3,4	head
macro	-0.2068442018364536	5.414426201378565	5.234654340315173	0.11034935758761986	0.8957423004877405	0.9958729310547952	0.4051506895548105		cosine	bert_base_uncased	0,3,5	head
micro	-0.21238299844221117	5.901694369516739	5.969814666199535	0.10212295662129711	0.9001673947411555	0.9951794368991054	0.3958958958958959	14183.0	cosine	bert_base_uncased	0,3,5	head
macro	-0.11017500785822223	5.414426201378565	5.234654340315173	0.16608012916838616	0.9167568014653527	0.7728844152009113	0.37338047501731275		euclidean	bert_base_uncased	0,3,5	head
micro	-0.11262764322164963	5.901694369516739	5.969814666199535	0.16363086848091193	0.918173867449845	0.7629145644861123	0.35235235235235235	14183.0	euclidean	bert_base_uncased	0,3,5	head
macro	-0.208655860850679	5.474659338448003	5.449418678327783	0.10634488049330423	0.8939744289294603	0.9960531131640278	0.40625744212225523		cosine	bert_base_uncased	0,3,6	head
micro	-0.21419797961438294	5.987077691181406	6.248476707906312	0.10007400618062001	0.8986153895028676	0.9963452128635372	0.3961103961103961	14183.0	cosine	bert_base_uncased	0,3,6	head
macro	-0.11281615445246304	5.474659338448003	5.449418678327783	0.16561959554749078	0.9174703060938991	0.7820898404668835	0.36779168786573047		euclidean	bert_base_uncased	0,3,6	head
micro	-0.11641194885765549	5.987077691181406	6.248476707906312	0.1621100602476097	0.9188506763522203	0.7715289322492663	0.3479193479193479	14183.0	euclidean	bert_base_uncased	0,3,6	head
macro	-0.211855516267229	5.377464551840483	4.970149891980591	0.10765770135027397	0.8978991089259268	1.0035675208712505	0.4038338000801758		cosine	bert_base_uncased	0,3,7	head
micro	-0.21675138132539937	5.847859881211156	5.59000374766017	0.10319392473920075	0.9030724735747542	1.0027249552896784	0.39224939224939226	14183.0	cosine	bert_base_uncased	0,3,7	head
macro	-0.11196175078213778	5.377464551840483	4.970149891980591	0.16834497715268942	0.9179461108055658	0.781689352118032	0.3708503194955712		euclidean	bert_base_uncased	0,3,7	head
micro	-0.11537323377769547	5.847859881211156	5.59000374766017	0.16606590142449362	0.9199485396466092	0.7667514009656375	0.35220935220935223	14183.0	euclidean	bert_base_uncased	0,3,7	head
macro	-0.20760802945433504	5.444755257566772	5.409396529728899	0.1060179639386382	0.894420381753962	1.0023075985417593	0.40444757676382365		cosine	bert_base_uncased	0,3,8	head
micro	-0.2121406999714731	5.96623810720576	6.161601811807988	0.09942344467794333	0.8993979284721172	1.0005950403443487	0.39475189475189476	14183.0	cosine	bert_base_uncased	0,3,8	head
macro	-0.10931874984631475	5.444755257566772	5.409396529728899	0.16608162326252426	0.9160924932838358	0.7872938390044476	0.3721987114914466		euclidean	bert_base_uncased	0,3,8	head
micro	-0.11272552053158824	5.96623810720576	6.161601811807988	0.16337410980007552	0.9178627110873465	0.7761429973107097	0.3509223509223509	14183.0	euclidean	bert_base_uncased	0,3,8	head
macro	-0.21771363078298395	5.4722798717039955	5.462425862279592	0.10521257390260376	0.8953117345974015	0.9984693246125318	0.40685448523793705		cosine	bert_base_uncased	0,3,9	head
micro	-0.22401644722974753	5.9771949596975595	6.321149376673641	0.09787001875981166	0.8993301617975781	1.0009198270672812	0.3961818961818962	14183.0	cosine	bert_base_uncased	0,3,9	head
macro	-0.1151822745191161	5.4722798717039955	5.462425862279592	0.1690314531956542	0.9180826187334671	0.7786186686868871	0.3693432630097637		euclidean	bert_base_uncased	0,3,9	head
micro	-0.11746576070031906	5.9771949596975595	6.321149376673641	0.16542990749843786	0.9197969319426699	0.7720163964493955	0.34984984984984985	14183.0	euclidean	bert_base_uncased	0,3,9	head
macro	-0.21549088918217635	5.443713068535033	5.451252884495338	0.10282225421660716	0.8944365663731365	0.995284491982308	0.4056131432269288		cosine	bert_base_uncased	0,3,10	head
micro	-0.22304331698834529	5.941841897467729	6.258288806429215	0.0951179245943787	0.8991506231921107	0.9974803100381486	0.3921778921778922	14183.0	cosine	bert_base_uncased	0,3,10	head
macro	-0.11330076383043058	5.443713068535033	5.451252884495338	0.16519998885096035	0.9163401453942602	0.7845358914019649	0.36984690423033734		euclidean	bert_base_uncased	0,3,10	head
micro	-0.11767430443401379	5.941841897467729	6.258288806429215	0.16227627464763605	0.9178351709561982	0.7761172702527472	0.34706134706134706	14183.0	euclidean	bert_base_uncased	0,3,10	head
macro	-0.20614553674937725	5.469749253480616	5.339842737286189	0.10536228169841756	0.8936153632838361	0.9998981396733798	0.40780962298492585		cosine	bert_base_uncased	0,3,11	head
micro	-0.21172931663312342	5.985110158502399	6.070138075153739	0.09883378322316853	0.8991202712621058	0.9979176128042463	0.3961818961818962	14183.0	cosine	bert_base_uncased	0,3,11	head
macro	-0.11110544850161672	5.469749253480616	5.339842737286189	0.15990821926769125	0.9188278881874582	0.7803914914803374	0.37240609089591137		euclidean	bert_base_uncased	0,3,11	head
micro	-0.11355340038857747	5.985110158502399	6.070138075153739	0.15688674182595874	0.9210754587603354	0.766288361356515	0.3527813527813528	14183.0	euclidean	bert_base_uncased	0,3,11	head
macro	-0.2061478439032386	5.398240393414786	5.4863542610420035	0.10499506300034024	0.8975767083937275	0.9980541073176487	0.3998039956021684		cosine	bert_base_uncased	0,4,5	head
micro	-0.21069438177700545	5.920003194616357	6.348764286094574	0.09981469278041401	0.9016467096078364	0.9976824317830862	0.3871013871013871	14183.0	cosine	bert_base_uncased	0,4,5	head
macro	-0.10933894721531907	5.398240393414786	5.4863542610420035	0.1651245935751334	0.9157681349080741	0.7841358649215556	0.3735891918743012		euclidean	bert_base_uncased	0,4,5	head
micro	-0.11247850652452095	5.920003194616357	6.348764286094574	0.161757281695977	0.9165736917014633	0.7733756312806678	0.3532103532103532	14183.0	euclidean	bert_base_uncased	0,4,5	head
macro	-0.20638684745175817	5.437051952560585	5.607900859850337	0.10528935193099757	0.8980250608150263	0.9948890826062585	0.4043362841509304		cosine	bert_base_uncased	0,4,6	head
micro	-0.21348247102070061	5.9644080298762745	6.572803162391881	0.09822726775312475	0.9009054153640685	0.9955031195518372	0.38981838981838984	14183.0	cosine	bert_base_uncased	0,4,6	head
macro	-0.114288437560946	5.437051952560585	5.607900859850337	0.16646606520686208	0.9199035404845921	0.7767319027227795	0.3685734698560554		euclidean	bert_base_uncased	0,4,6	head
micro	-0.11789588064490104	5.9644080298762745	6.572803162391881	0.1615626090154596	0.9202228454565947	0.7709224285011002	0.34555984555984554	14183.0	euclidean	bert_base_uncased	0,4,6	head
macro	-0.20827886003885565	5.384303684083628	5.529291216247881	0.10656208239952189	0.8971960918482562	1.0000650545558334	0.4007353289282675		cosine	bert_base_uncased	0,4,7	head
micro	-0.2128844005972207	5.8807198760543	6.350274312070358	0.10105138076038868	0.9008692588667684	0.9991108697295332	0.3896038896038896	14183.0	cosine	bert_base_uncased	0,4,7	head
macro	-0.11297246855085159	5.384303684083628	5.529291216247881	0.17073124548225677	0.916163360519486	0.7863437637694315	0.370298547431899		euclidean	bert_base_uncased	0,4,7	head
micro	-0.11611085312442039	5.8807198760543	6.350274312070358	0.1673027475278472	0.9170264580408988	0.7718508099285797	0.3527813527813528	14183.0	euclidean	bert_base_uncased	0,4,7	head
macro	-0.20593559717497303	5.461399293397279	5.488964481067596	0.10504280322985468	0.8963415432840794	0.999409118159564	0.40660420421825977		cosine	bert_base_uncased	0,4,8	head
micro	-0.21270144650625392	5.9895385742126726	6.310074723149583	0.09821496764723203	0.9010554173162582	0.9993750221443883	0.39532389532389534	14183.0	cosine	bert_base_uncased	0,4,8	head
macro	-0.1122535454117435	5.461399293397279	5.488964481067596	0.1649269257626775	0.9169078671796272	0.7889092458405399	0.37674035126788535		euclidean	bert_base_uncased	0,4,8	head
micro	-0.11533456325589701	5.9895385742126726	6.310074723149583	0.16156428661493236	0.9182409262908404	0.7803895476082056	0.35685685685685686	14183.0	euclidean	bert_base_uncased	0,4,8	head
macro	-0.22128154814230386	5.519573741985358	6.024782162773551	0.10008747542518376	0.8926116328693671	1.001014001732832	0.4014485564440366		cosine	bert_base_uncased	0,4,9	head
micro	-0.2275728996122978	6.066295617359503	7.099913542310416	0.09392832565362566	0.895928687816658	1.0020274989072413	0.38781638781638783	14183.0	cosine	bert_base_uncased	0,4,9	head
macro	-0.11734520049060973	5.519573741985358	6.024782162773551	0.166152466003375	0.915489991447137	0.8048377797940683	0.368003078098052		euclidean	bert_base_uncased	0,4,9	head
micro	-0.1198632136256227	6.066295617359503	7.099913542310416	0.1631467940412115	0.9165264935256234	0.7969451977899773	0.34706134706134706	14183.0	euclidean	bert_base_uncased	0,4,9	head
macro	-0.2154002757460056	5.435255468600429	5.7491930921233365	0.1029220602517418	0.8960557197551301	0.9958043128737408	0.40418993469163883		cosine	bert_base_uncased	0,4,10	head
micro	-0.22268203614220788	5.945075632369926	6.75260735983734	0.09657495558185307	0.8993896756437683	0.9975861770716694	0.38803088803088803	14183.0	cosine	bert_base_uncased	0,4,10	head
macro	-0.11657071982703099	5.435255468600429	5.7491930921233365	0.17022454879708232	0.917119932639661	0.790567232029065	0.3671281490071993		euclidean	bert_base_uncased	0,4,10	head
micro	-0.11965487794450876	5.945075632369926	6.75260735983734	0.16638183870070528	0.9174835516538515	0.7847395559807543	0.342985842985843	14183.0	euclidean	bert_base_uncased	0,4,10	head
macro	-0.20959303174085017	5.420904454465888	5.775405468525472	0.10196129584721263	0.893580376300826	1.001028614381672	0.4070210293317894		cosine	bert_base_uncased	0,4,11	head
micro	-0.21511054818098946	5.953804525685441	6.710295460137043	0.09467902301065734	0.8977522863818514	0.9986025790885135	0.3966823966823967	14183.0	cosine	bert_base_uncased	0,4,11	head
macro	-0.11595787010122906	5.420904454465888	5.775405468525472	0.16243652115098564	0.9173945460177476	0.7922260485504121	0.37055813751696604		euclidean	bert_base_uncased	0,4,11	head
micro	-0.11902297472020523	5.953804525685441	6.710295460137043	0.15898503568535122	0.9190502382417967	0.779674931773039	0.3504218504218504	14183.0	euclidean	bert_base_uncased	0,4,11	head
macro	-0.2102977049516675	5.39757023038722	5.397825594428375	0.10498213072281802	0.8946889269594475	0.9962215041742557	0.40785094120396465		cosine	bert_base_uncased	0,5,6	head
micro	-0.216310437812434	5.888196043397477	6.209514813158228	0.09900074278663948	0.8984250020529635	0.9966864048329243	0.39532389532389534	14183.0	cosine	bert_base_uncased	0,5,6	head
macro	-0.11355658459394621	5.39757023038722	5.397825594428375	0.16690332523171147	0.9169054522737041	0.7806298494808744	0.3772894576444118		euclidean	bert_base_uncased	0,5,6	head
micro	-0.11749094430384395	5.888196043397477	6.209514813158228	0.16290075138947271	0.9182256347584186	0.771864796898602	0.35814385814385813	14183.0	euclidean	bert_base_uncased	0,5,6	head
macro	-0.2088406245771962	5.314167935213858	5.236933476419438	0.10870406868001857	0.8979550934513232	1.0015069022965462	0.3999119038204675		cosine	bert_base_uncased	0,5,7	head
micro	-0.212916219739242	5.785185653052617	6.026514460698631	0.10260408215713886	0.9017563309747926	0.9995933345819772	0.3898898898898899	14183.0	cosine	bert_base_uncased	0,5,7	head
macro	-0.10990646029708415	5.314167935213858	5.236933476419438	0.1702025676507796	0.9173401864168552	0.7830703066648437	0.3775514024618897		euclidean	bert_base_uncased	0,5,7	head
micro	-0.11383758133612648	5.785185653052617	6.026514460698631	0.1675172891880192	0.9187494720907842	0.7697769874469592	0.3565708565708566	14183.0	euclidean	bert_base_uncased	0,5,7	head
macro	-0.21496254012682006	5.378466886822304	5.589433654808125	0.10422569239526183	0.8924945845885748	1.001570821770586	0.4040534408966531		cosine	bert_base_uncased	0,5,8	head
micro	-0.2200447609524251	5.885960691785066	6.38565750239819	0.09744038886217231	0.8976836502290124	1.0004420754420564	0.39203489203489206	14183.0	cosine	bert_base_uncased	0,5,8	head
macro	-0.11366405617553697	5.378466886822304	5.589433654808125	0.16527664760968677	0.9138775806277302	0.7981337626955854	0.3765257643988166		euclidean	bert_base_uncased	0,5,8	head
micro	-0.11784268808955442	5.885960691785066	6.38565750239819	0.16191603006774402	0.9158607238923667	0.7849492118390988	0.354997854997855	14183.0	euclidean	bert_base_uncased	0,5,8	head
macro	-0.22111971981116058	5.46920619941389	5.485391197566259	0.10277445663203805	0.8948324198740971	0.9947964417754058	0.40614894541951885		cosine	bert_base_uncased	0,5,9	head
micro	-0.22647653403737578	5.980906776699492	6.344727953572714	0.09709819615583398	0.899174671955346	0.9943697213493035	0.3965393965393965	14183.0	cosine	bert_base_uncased	0,5,9	head
macro	-0.11565365551770013	5.46920619941389	5.485391197566259	0.16811869676505992	0.9165299998689715	0.79322751099153	0.3701766103698604		euclidean	bert_base_uncased	0,5,9	head
micro	-0.11896246429711356	5.980906776699492	6.344727953572714	0.1651753405594029	0.9181008428433517	0.7834080831760079	0.35206635206635206	14183.0	euclidean	bert_base_uncased	0,5,9	head
macro	-0.21168978737901067	5.412120681477534	5.276101657475241	0.10793587962204963	0.8973610390188973	0.9947833006964004	0.3982856785078088		cosine	bert_base_uncased	0,5,10	head
micro	-0.218263516127574	5.913478120539535	6.0494628953315015	0.10116857442661899	0.901615271612151	0.9966281562763226	0.384026884026884	14183.0	cosine	bert_base_uncased	0,5,10	head
macro	-0.11104655971195211	5.412120681477534	5.276101657475241	0.16672660816469345	0.9167302985511706	0.7791032549461533	0.37166422116780534		euclidean	bert_base_uncased	0,5,10	head
micro	-0.11447202367916647	5.913478120539535	6.0494628953315015	0.16416486877132672	0.9179684662806786	0.771192389276768	0.3487773487773488	14183.0	euclidean	bert_base_uncased	0,5,10	head
macro	-0.21591850140467297	5.394946980110449	5.4130124565130195	0.10066784809381141	0.8936977825456272	0.9993105671354342	0.4029536065150143		cosine	bert_base_uncased	0,5,11	head
micro	-0.2210055421156276	5.922138655868593	6.194380888283835	0.09499319462858809	0.8981068245794118	0.9963835120760827	0.3943943943943944	14183.0	cosine	bert_base_uncased	0,5,11	head
macro	-0.1159622481869145	5.394946980110449	5.4130124565130195	0.15955240311864438	0.9182571579966934	0.7885765849908298	0.3722551362646238		euclidean	bert_base_uncased	0,5,11	head
micro	-0.11940992820359911	5.922138655868593	6.194380888283835	0.15748257436367377	0.9197506809888184	0.776030222592121	0.35256685256685255	14183.0	euclidean	bert_base_uncased	0,5,11	head
macro	-0.21202419099767134	5.414615885810262	5.210621684181384	0.10886974749283593	0.8968520385752582	0.9993198878399816	0.40465824657023214		cosine	bert_base_uncased	0,6,7	head
micro	-0.21671559040742527	5.911846641068695	6.004569653189495	0.10171662907699601	0.9002761127118518	0.9970045568519474	0.39274989274989275	14183.0	cosine	bert_base_uncased	0,6,7	head
macro	-0.11538806298667938	5.414615885810262	5.210621684181384	0.16785450638399077	0.9196741536040588	0.783575041183266	0.37332097801811703		euclidean	bert_base_uncased	0,6,7	head
micro	-0.11882978125081854	5.911846641068695	6.004569653189495	0.16303512701927833	0.920295613684416	0.7719153930877499	0.35535535535535534	14183.0	euclidean	bert_base_uncased	0,6,7	head
macro	-0.2105758418339059	5.4682693182625615	5.473312492438442	0.10638464616185891	0.8935722755086501	1.0000009312631208	0.4087958647608917		cosine	bert_base_uncased	0,6,8	head
micro	-0.21506555449429937	6.01466932696778	6.265675079526408	0.09959520333957018	0.8986208065326866	0.9996690121407588	0.39975689975689976	14183.0	cosine	bert_base_uncased	0,6,8	head
macro	-0.1156338941615549	5.4682693182625615	5.473312492438442	0.1680362475570117	0.9170110757744971	0.7869502990854813	0.37929114300346023		euclidean	bert_base_uncased	0,6,8	head
micro	-0.11880965176129644	6.01466932696778	6.265675079526408	0.16396108904333953	0.9187770499661895	0.7769618435969163	0.3605748605748606	14183.0	euclidean	bert_base_uncased	0,6,8	head
macro	-0.21518846379305748	5.467805434879031	5.565127664517369	0.10629120047686966	0.8931338893156558	0.9946385874467334	0.40817653470676996		cosine	bert_base_uncased	0,6,9	head
micro	-0.22041825339280324	5.988407790709816	6.448877545793454	0.10033945363458197	0.8970501645941924	0.9951486114953795	0.3966823966823967	14183.0	cosine	bert_base_uncased	0,6,9	head
macro	-0.11644591202493416	5.467805434879031	5.565127664517369	0.16859198801289846	0.91776120675846	0.7881054321609103	0.369794511956471		euclidean	bert_base_uncased	0,6,9	head
micro	-0.11948547044216348	5.988407790709816	6.448877545793454	0.1652997411165353	0.9200184599498524	0.7788251281409231	0.35027885027885025	14183.0	euclidean	bert_base_uncased	0,6,9	head
macro	-0.21232111410791166	5.485010327302256	5.469341780814829	0.10716647659238174	0.8956091855389131	0.9952890509512868	0.40333950214566894		cosine	bert_base_uncased	0,6,10	head
micro	-0.21749109390094198	6.01188143078056	6.313700608319341	0.10143389889159243	0.899327444646888	0.997007511653924	0.3891748891748892	14183.0	cosine	bert_base_uncased	0,6,10	head
macro	-0.1138830817159752	5.485010327302256	5.469341780814829	0.16874250570999896	0.9183008814493429	0.7792847928325225	0.36789996257501734		euclidean	bert_base_uncased	0,6,10	head
micro	-0.11751653961529006	6.01188143078056	6.313700608319341	0.1654509601004195	0.9198298943585154	0.7694767200944225	0.34706134706134706	14183.0	euclidean	bert_base_uncased	0,6,10	head
macro	-0.21480190159409113	5.358323194184029	5.082759628834599	0.10804734009540826	0.8975008359320792	1.003320868629698	0.40483334631551965		cosine	bert_base_uncased	0,7,8	head
micro	-0.21796475180753902	5.857116527684069	5.715759447642577	0.1014864223612333	0.9031498156365538	0.9985196785999012	0.3961818961818962	14183.0	cosine	bert_base_uncased	0,7,8	head
macro	-0.11341322923452019	5.358323194184029	5.082759628834599	0.16868200510902073	0.9180618092519999	0.7919690674415475	0.37992520811342295		euclidean	bert_base_uncased	0,7,8	head
micro	-0.11612279456798495	5.857116527684069	5.715759447642577	0.16637572152913396	0.9204781388329196	0.7766075818600301	0.3642928642928643	14183.0	euclidean	bert_base_uncased	0,7,8	head
macro	-0.20285917601030687	5.330571807409437	5.374681670876691	0.10581221985881414	0.8938607883214854	0.9979848668002457	0.41001335757984325		cosine	bert_base_uncased	0,6,11	head
micro	-0.20663351018084294	5.82352118016908	6.140185756252682	0.10056635459029185	0.8987058128606147	0.9949043455107662	0.3991133991133991	14183.0	cosine	bert_base_uncased	0,6,11	head
macro	-0.11368097119844761	5.330571807409437	5.374681670876691	0.1620590025586162	0.9209834962786478	0.7763778969080701	0.3755738815781521		euclidean	bert_base_uncased	0,6,11	head
micro	-0.11652418443437774	5.82352118016908	6.140185756252682	0.15995288827891394	0.9231698218213392	0.7613796586128401	0.356999856999857	14183.0	euclidean	bert_base_uncased	0,6,11	head
macro	-0.22267350061500651	5.452629645404861	5.403137100950459	0.10190181794609562	0.8952671507730471	1.0030315279506163	0.4056270608814044		cosine	bert_base_uncased	0,7,9	head
micro	-0.22742482996220528	5.953442078025244	6.184267020295294	0.09596198781704093	0.8992078951662466	1.0018387514169325	0.3966108966108966	14183.0	cosine	bert_base_uncased	0,7,9	head
macro	-0.11804615353611392	5.452629645404861	5.403137100950459	0.16666568536516785	0.9168788984514123	0.7982238359654917	0.36386722188655385		euclidean	bert_base_uncased	0,7,9	head
micro	-0.12148654090853199	5.953442078025244	6.184267020295294	0.16339099184762587	0.9189979702480817	0.7856137371948435	0.34806234806234804	14183.0	euclidean	bert_base_uncased	0,7,9	head
macro	-0.21715683554801915	5.425273123007167	5.092381510519956	0.10831558168560224	0.8983061208295955	1.001056848153298	0.4012221975522354		cosine	bert_base_uncased	0,7,10	head
micro	-0.22267759706866852	5.921479442017506	5.824882111882579	0.1009302740464582	0.9023976683527064	1.001119716523666	0.3891748891748892	14183.0	cosine	bert_base_uncased	0,7,10	head
macro	-0.11394402464624423	5.425273123007167	5.092381510519956	0.1664498938111725	0.9176803134823276	0.7873040871040237	0.36833016622204257		euclidean	bert_base_uncased	0,7,10	head
micro	-0.11766594927009255	5.921479442017506	5.824882111882579	0.16316109099505588	0.9186393011827124	0.7731928810333936	0.34884884884884887	14183.0	euclidean	bert_base_uncased	0,7,10	head
macro	-0.21670979526936282	5.346224166089802	5.245335536503206	0.10262833940231754	0.8931333882589658	1.0063325032897443	0.403124380034063		cosine	bert_base_uncased	0,7,11	head
micro	-0.218617274151884	5.8380870063303165	5.927691247857167	0.09836701416235093	0.8988583676972941	1.002397156505251	0.3937508937508937	14183.0	cosine	bert_base_uncased	0,7,11	head
macro	-0.11753198540632906	5.346224166089802	5.245335536503206	0.1615678098366925	0.9190951525817481	0.7967362619026125	0.3685303812160325		euclidean	bert_base_uncased	0,7,11	head
micro	-0.11923973600539503	5.8380870063303165	5.927691247857167	0.16063251991882446	0.921803063787969	0.7766338881812485	0.3506363506363506	14183.0	euclidean	bert_base_uncased	0,7,11	head
macro	-0.21961575586159984	5.486924159911141	5.386200456567634	0.10531272530558974	0.8951529481524431	0.9952065185473268	0.4060142599574732		cosine	bert_base_uncased	0,8,9	head
micro	-0.22361820204929364	6.020855529719763	6.156824910368502	0.10013185260371932	0.900038263702289	0.9944336244193661	0.39518089518089516	14183.0	cosine	bert_base_uncased	0,8,9	head
macro	-0.11789494555109083	5.486924159911141	5.386200456567634	0.1681356349355601	0.9186737885987929	0.7917440010971218	0.37575225178675525		euclidean	bert_base_uncased	0,8,9	head
micro	-0.12032961156055655	6.020855529719763	6.156824910368502	0.1642946923607097	0.9213510985344764	0.7798729322557129	0.3584298584298584	14183.0	euclidean	bert_base_uncased	0,8,9	head
macro	-0.21379170544492637	5.434265911344644	5.215800525888384	0.10125716593612692	0.895329692865707	0.9953014138555922	0.40522896980317646		cosine	bert_base_uncased	0,8,10	head
micro	-0.21906323631327548	5.964921157730972	5.875196087756805	0.09415889052025353	0.901593341652078	0.9915918422476322	0.3923923923923924	14183.0	cosine	bert_base_uncased	0,8,10	head
macro	-0.11155948899138593	5.434265911344644	5.215800525888384	0.16766847573979643	0.9171177356752942	0.7947893232647735	0.37036846648377153		euclidean	bert_base_uncased	0,8,10	head
micro	-0.11535406045895637	5.964921157730972	5.875196087756805	0.16494169526679592	0.9193343686341771	0.78283749512991	0.3486343486343486	14183.0	euclidean	bert_base_uncased	0,8,10	head
macro	-0.2112003299409479	5.415922487382807	5.351572998470777	0.10149205555437288	0.8934200594238356	0.9981925635321739	0.4098699166299476		cosine	bert_base_uncased	0,8,11	head
micro	-0.2150598510658094	5.932836121920805	6.057297817051849	0.09502023124632256	0.8992885951668328	0.9946347714383106	0.4021879021879022	14183.0	cosine	bert_base_uncased	0,8,11	head
macro	-0.11450554314287595	5.415922487382807	5.351572998470777	0.1619111729534559	0.9201922100012937	0.7856380978013202	0.3800129090534402		euclidean	bert_base_uncased	0,8,11	head
micro	-0.1174171985611857	5.932836121920805	6.057297817051849	0.16039660427101166	0.9232967768099863	0.7719365277003402	0.3632203632203632	14183.0	euclidean	bert_base_uncased	0,8,11	head
macro	-0.2205023057369458	5.498910288404828	5.401501073709601	0.10248881635753926	0.8959908977416087	0.9948774090032763	0.4091743421767259		cosine	bert_base_uncased	0,9,10	head
micro	-0.2272724978706926	6.027166068697409	6.303616273063264	0.09635113495477192	0.8994114697093257	0.9938021099269874	0.39553839553839554	14183.0	cosine	bert_base_uncased	0,9,10	head
macro	-0.1184602328403146	5.498910288404828	5.401501073709601	0.1676785272294947	0.9195453648759049	0.781847733637146	0.36530133299128054		euclidean	bert_base_uncased	0,9,10	head
micro	-0.12141929420213192	6.027166068697409	6.303616273063264	0.1639226516637774	0.9209094158921582	0.7784753069257464	0.34441584441584444	14183.0	euclidean	bert_base_uncased	0,9,10	head
macro	-0.22106474149635347	5.487288549034976	5.719203846671016	0.09867862415351233	0.891213887750468	0.9949423555273357	0.4098220821997277		cosine	bert_base_uncased	0,9,11	head
micro	-0.2263060200369311	6.026570462514816	6.613879974776256	0.09305377669442816	0.895860571535809	0.9921815871683812	0.3991848991848992	14183.0	cosine	bert_base_uncased	0,9,11	head
macro	-0.12030798507584937	5.487288549034976	5.719203846671016	0.16024015820091797	0.9175590804353703	0.7987771681833906	0.3700904801925843		euclidean	bert_base_uncased	0,9,11	head
micro	-0.12310662448690166	6.026570462514816	6.613879974776256	0.1576111289575232	0.9203318998221125	0.7859556456027142	0.3502073502073502	14183.0	euclidean	bert_base_uncased	0,9,11	head
macro	-0.21209962672874966	5.4045383033065715	5.279032014386605	0.10388889618432016	0.8949242887845728	0.9983191492057202	0.4012983384820969		cosine	bert_base_uncased	0,10,11	head
micro	-0.21694530483869398	5.915905220481746	6.022266326442914	0.09693124957658458	0.8999139794584016	0.9970391845987118	0.38924638924638927	14183.0	cosine	bert_base_uncased	0,10,11	head
macro	-0.11581427595496353	5.4045383033065715	5.279032014386605	0.16153616818862787	0.919081365251363	0.7851061969942099	0.36811198728577516		euclidean	bert_base_uncased	0,10,11	head
