model	cache_path	embedding_type	system_id	lemma	msps	n_tokens_total_system	n_tokens_with_conditioning	n_tokens_unmatched_conditioning	n_tokens_unexpected_form	n_meanings_total_system	n_meanings_with_conditioning	n_forms_observed_system	observed_forms	expected_form_1	expected_form_2	pair_p_value	pair_test_type	pair_significant	pair_attested_meanings	cond_no_cond_count_expected	cond_prob_count_expected	cond_cat_count_expected	cond_no_cond_count_matched	cond_prob_count_matched	cond_cat_count_matched	system_notes	layer	label_type	label_column	n_samples_eval	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	silhouette_cosine	silhouette_euclidean	within_cosine	between_cosine	within_between_ratio_cosine	within_euclidean	between_euclidean	within_between_ratio_euclidean	nearest_centroid_loo_acc_cosine	nearest_centroid_loo_acc_euclidean	kmeans_ari	kmeans_ami	kmeans_pca_components_used
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	see__ppt	see	ppt	199	195	4	0	8	5	2	saw,seen	saw	seen	0.0008	fisher_exact	True	8	3	1	1	3	1	1		4	conditioned-exclude	conditioned_exclude_label	108	5.0	1.9809080920530442	37.0	2.0	0.0	0.2	-0.15500237825416682	-0.2514839002361058	0.9698521854941631	0.992863309072422	0.9768234727096956	0.5841201449979269	0.6109808311797232	0.9560367775697121	0.23148148148148148	0.3148148148148148	0.16063847595736616	0.20819212257768296	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	see__ppt	see	ppt	199	195	4	0	8	5	2	saw,seen	saw	seen	0.0008	fisher_exact	True	8	3	1	1	3	1	1		4	conditioned-cat-only	cat_only_label	19	2.0	0.4854607607459134	17.0	2.0	0.0	0.5	0.4381016464030461	0.03578574366054459	0.6543449953767816	1.1797899815225497	0.5546283708328599	0.517803780307328	0.5100700056375035	1.015162182806963	1.0	0.9473684210526315	-0.10288697788697788	0.001189614255874412	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	see__pst	see	pst	198	181	17	0	7	4	2	saw,seen	saw	seen	0.0	fisher_exact	True	7	2	2	0	2	2	0		4	raw	raw_label	198	7.0	2.0003727600551207	102.0	1.0	0.14285714285714285	0.2857142857142857	-0.27833905201173426	-0.12712185209915716	0.9607709561179255	1.010614295475167	0.9506801560393461	1.1616473008457158	1.2992987593526568	0.8940571154123764	0.3282828282828283	0.21717171717171718	0.02183025339270419	0.06959957305759289	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	see__pst	see	pst	198	181	17	0	7	4	2	saw,seen	saw	seen	0.0	fisher_exact	True	7	2	2	0	2	2	0		4	conditioned-exclude	conditioned_exclude_label	48	2.0	0.8960382325345574	33.0	15.0	0.0	0.0	0.008596664876334432	-0.011272546966046832	0.9915138641980021	0.9935937244805971	0.9979067296508115	1.2684461551827875	1.237742924616594	1.024805821916295	0.5625	0.5625	0.024742035098290278	0.03709482836203504	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	see__pst	see	pst	198	181	17	0	7	4	2	saw,seen	saw	seen	0.0	fisher_exact	True	7	2	2	0	2	2	0		4	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sew__ppt	sew	ppt	198	190	8	0	6	4	2	sewed,sewn	sewed	sewn	0.0	fisher_exact	True	6	2	1	1	2	1	1		4	raw	raw_label	198	6.0	1.9889287310720154	88.0	4.0	0.0	0.0	-0.20347890544108033	-0.11749869653451893	0.95850571375686	1.014519265262218	0.9447880849351044	0.6516499949074775	0.672995543606675	0.9682827785384673	0.29797979797979796	0.2828282828282828	0.049677368311887515	0.09532129609667297	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sew__ppt	sew	ppt	198	190	8	0	6	4	2	sewed,sewn	sewed	sewn	0.0	fisher_exact	True	6	2	1	1	2	1	1		4	conditioned-exclude	conditioned_exclude_label	138	4.0	1.3194303380904073	88.0	1.0	0.25	0.25	-0.3377338435558105	-0.19940764866486535	0.9812198040974888	1.0032464295785242	0.9780446510133217	0.6326922120563708	0.617416193675611	1.0247418492375757	0.21739130434782608	0.2753623188405797	0.04778079642693995	0.12486688454794861	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sew__ppt	sew	ppt	198	190	8	0	6	4	2	sewed,sewn	sewed	sewn	0.0	fisher_exact	True	6	2	1	1	2	1	1		4	conditioned-cat-only	cat_only_label	17	2.0	0.3227569588973982	16.0	1.0	0.5	0.5	0.6165014485897574	0.3924967357982481	0.5306626292476174	1.5457196253935188	0.34331105106627474	0.42495990212205204	0.7303191800704514	0.5818824340352907	1.0	1.0	-0.08068459657701711	-0.05570477496452657	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	shake__ppt	shake	ppt	199	151	48	0	14	3	2	shaken,shook	shaken	shook	0.0	fisher_exact	True	14	2	0	1	2	0	1		4	raw	raw_label	199	14.0	2.49894562246034	100.0	1.0	0.07142857142857142	0.2857142857142857	-0.4764021328995275	-0.29910690578078136	0.9497954596487863	1.0193776578425056	0.9317405108318847	1.3471686280105646	1.3348352746837395	1.0092396069842755	0.2914572864321608	0.17587939698492464	0.057771201570207965	0.16536321425105327	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	shake__ppt	shake	ppt	199	151	48	0	14	3	2	shaken,shook	shaken	shook	0.0	fisher_exact	True	14	2	0	1	2	0	1		4	conditioned-exclude	conditioned_exclude_label	151	4.0	1.3004169799446244	100.0	1.0	0.25	0.25	-0.3346225662649397	-0.22072830236284957	0.9532587125887475	1.0345737499197147	0.9214023772232018	1.3538966129695025	1.343281741833542	1.0079021926714133	0.5099337748344371	0.31125827814569534	0.08346726790806329	0.17139326245510553	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	shake__ppt	shake	ppt	199	151	48	0	14	3	2	shaken,shook	shaken	shook	0.0	fisher_exact	True	14	2	0	1	2	0	1		4	conditioned-cat-only	cat_only_label	27	2.0	0.228538143953528	26.0	1.0	0.5	0.5	0.6972732907165794	0.4122629868906894	0.4008494201715518	1.4732331139406898	0.2720882502425814	0.7588927994661329	1.3291460676087181	0.5709626789412736	1.0	1.0	0.175	0.11719477854508072	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	shine__ppt	shine	ppt	200	152	48	0	14	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	14	2	1	2	2	1	2		4	raw	raw_label	200	14.0	3.2207250530792884	38.0	1.0	0.07142857142857142	0.14285714285714285	-0.4305797084058022	-0.28022276513123734	0.7730783274186952	1.033134850994741	0.7482840470189797	0.7027208187241379	0.796150567930992	0.8826481409795938	0.28	0.235	0.1482456947748598	0.22399438046198292	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	shine__ppt	shine	ppt	200	152	48	0	14	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	14	2	1	2	2	1	2		4	conditioned-exclude	conditioned_exclude_label	125	5.0	2.082330182273108	38.0	3.0	0.0	0.0	-0.14438466133418904	-0.10578804101758815	0.6962848785137156	1.0820958654223487	0.6434595129350682	0.6970561480807589	0.8507683644956245	0.8193254206084714	0.52	0.456	0.287364638106794	0.3111215007938969	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	shine__ppt	shine	ppt	200	152	48	0	14	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	14	2	1	2	2	1	2		4	conditioned-cat-only	cat_only_label	66	3.0	1.1917799109131832	38.0	3.0	0.0	0.0	0.2903339255698667	0.1555870068688821	0.43458099344730217	1.4279005431668261	0.30434962401756627	0.5579203767454185	0.9206300443898344	0.606020170800738	0.9393939393939394	0.9242424242424242	0.8319881360386971	0.8071197022269256	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	shine__pst	shine	pst	200	150	50	0	12	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	12	2	2	1	2	2	1		4	raw	raw_label	200	12.0	3.0701172563259624	52.0	2.0	0.0	0.08333333333333333	-0.3983405259323405	-0.19841117803097938	0.880069704876141	1.0193381172669842	0.8633736833424369	0.6786943394565513	0.7607306860448203	0.8921611181286887	0.24	0.195	0.04675570930406795	0.10469000924838204	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	shine__pst	shine	pst	200	150	50	0	12	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	12	2	2	1	2	2	1		4	conditioned-exclude	conditioned_exclude_label	58	4.0	1.7881154191537951	21.0	3.0	0.0	0.0	-0.1426924059700258	-0.07817548127946491	0.8184021291845989	1.0751315357790536	0.7612111652846035	0.6629206083367131	0.7635715192893104	0.8681840424767576	0.3620689655172414	0.3793103448275862	0.12611169150323967	0.23250480052995762	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	shine__pst	shine	pst	200	150	50	0	12	5	2	shined,shone	shined	shone	0.0	fisher_exact	True	12	2	2	1	2	2	1		4	conditioned-cat-only	cat_only_label	21	2.0	0.5916727785823275	18.0	3.0	0.0	0.0	0.707747845063059	0.4502685769730332	0.4433332419761932	1.553555261868507	0.28536689544148125	0.4640708345481738	0.8668925719551928	0.5353268092971505	1.0	1.0	0.15458937198067632	0.20624821976017643	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	show__ppt	show	ppt	200	149	51	0	12	2	2	showed,shown	showed	shown	0.0	fisher_exact	True	12	2	0	0	2	0	0		4	raw	raw_label	200	12.0	2.248905291198184	100.0	1.0	0.16666666666666666	0.25	-0.2260323781762428	-0.18464835794887308	0.9814065214918847	0.9923718863355262	0.9889503471484539	0.49927046562730465	0.6080130615384767	0.8211508883772713	0.14	0.415	0.04363053161491261	0.0678204072471648	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	show__ppt	show	ppt	200	149	51	0	12	2	2	showed,shown	showed	shown	0.0	fisher_exact	True	12	2	0	0	2	0	0		4	conditioned-exclude	conditioned_exclude_label	149	2.0	0.9137564309378818	100.0	49.0	0.0	0.0	0.009821544685149404	0.15105374202481683	0.9856955651703964	0.9891674941943708	0.9964900494159463	0.4969835927686688	0.629557116839243	0.7894177978065384	0.5302013422818792	0.7181208053691275	0.09827185110156084	0.049121597378645444	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	show__ppt	show	ppt	200	149	51	0	12	2	2	showed,shown	showed	shown	0.0	fisher_exact	True	12	2	0	0	2	0	0		4	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sink__pst	sink	pst	196	129	67	0	20	6	2	sank,sunk	sank	sunk	0.0041	fisher_exact	True	20	2	2	2	2	2	2		4	raw	raw_label	196	20.0	3.7778429228251267	37.0	1.0	0.05	0.15	-0.3839285501973043	-0.24651197759837104	0.899420169448215	1.0001541105582064	0.8992815806618345	0.434185337911836	0.4446852154764889	0.976388066885916	0.15306122448979592	0.14285714285714285	0.028575757859528737	0.09246745190879531	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sink__pst	sink	pst	196	129	67	0	20	6	2	sank,sunk	sank	sunk	0.0041	fisher_exact	True	20	2	2	2	2	2	2		4	conditioned-exclude	conditioned_exclude_label	70	6.0	2.224815054088116	20.0	1.0	0.16666666666666666	0.16666666666666666	-0.18149326630323398	-0.09218019915377461	0.7942024183104306	1.0468783300637245	0.7586387028013911	0.3933807326468607	0.4376840645365893	0.8987778274801116	0.38571428571428573	0.4142857142857143	0.14017041692406146	0.24600553461944405	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sink__pst	sink	pst	196	129	67	0	20	6	2	sank,sunk	sank	sunk	0.0041	fisher_exact	True	20	2	2	2	2	2	2		4	conditioned-cat-only	cat_only_label	31	4.0	1.5295649314577098	14.0	1.0	0.25	0.25	0.17498684464607553	0.19128769362141732	0.4066718319780459	1.2990983965838194	0.3130415933446246	0.25455251858860556	0.44992919212379084	0.5657612865416598	0.8709677419354839	0.8709677419354839	0.553469271003596	0.5643963002880329	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	smelt__pst	smelt	pst	199	0	199	0	6	0	2	smelled,smelt					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	4	raw	raw_label	199	6.0	1.7693046996354274	99.0	3.0	0.0	0.0	-0.24998720305482625	-0.14623736466378764	0.9509492116295358	1.0330601404457957	0.9205167970367857	1.3156469989604778	1.402069806756642	0.9383605528200604	0.4221105527638191	0.27638190954773867	0.0612407726116493	0.07544366323417151	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	smelt__pst	smelt	pst	199	0	199	0	6	0	2	smelled,smelt					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	4	conditioned-exclude	conditioned_exclude_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	smelt__pst	smelt	pst	199	0	199	0	6	0	2	smelled,smelt					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	4	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sneak__ppt	sneak	ppt	200	200	0	0	3	3	2	sneaked,snuck	sneaked	snuck	0.8644	chi_sq	False	3	3	0	0	3	0	0		4	raw	raw_label	200	3.0	1.2903714221731157	121.0	20.0	0.0	0.0	-0.03128876413447199	0.005435353383615691	1.0045148554081103	0.9974176484434855	1.0071155818986162	0.3283237453579797	0.345155849793613	0.9512333212787842	0.32	0.35	-0.007829918366031453	-0.00808772383862328	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sneak__ppt	sneak	ppt	200	200	0	0	3	3	2	sneaked,snuck	sneaked	snuck	0.8644	chi_sq	False	3	3	0	0	3	0	0		4	conditioned-exclude	conditioned_exclude_label	200	3.0	1.2903714221731157	121.0	20.0	0.0	0.0	-0.03128876413447199	0.005435353383615691	1.0045148554081103	0.9974176484434855	1.0071155818986162	0.3283237453579797	0.345155849793613	0.9512333212787842	0.32	0.35	-0.007829918366031453	-0.00808772383862328	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sneak__ppt	sneak	ppt	200	200	0	0	3	3	2	sneaked,snuck	sneaked	snuck	0.8644	chi_sq	False	3	3	0	0	3	0	0		4	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sneak__pst	sneak	pst	200	188	12	0	3	2	2	sneaked,snuck	sneaked	snuck	0.2469	chi_sq	False	3	2	0	0	2	0	0		4	raw	raw_label	200	3.0	1.0978693276969014	140.0	12.0	0.0	0.0	-0.040083336784819325	-0.025268358476530094	0.9985109543052216	1.0027316894999114	0.9957907631334612	0.3352572625195961	0.3315619031075352	1.0111453076406742	0.5	0.505	0.026559782586079154	0.0009252220882118319	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sneak__pst	sneak	pst	200	188	12	0	3	2	2	sneaked,snuck	sneaked	snuck	0.2469	chi_sq	False	3	2	0	0	2	0	0		4	conditioned-exclude	conditioned_exclude_label	188	2.0	0.8196004346196011	140.0	48.0	0.0	0.0	0.005274262075277527	-0.0072592693561283955	0.9981489596559721	1.00404137660484	0.9941313006752839	0.33519850087533637	0.33042319623688915	1.0144520865751316	0.5585106382978723	0.5585106382978723	0.007279966359020231	0.007632258165347604	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	sneak__pst	sneak	pst	200	188	12	0	3	2	2	sneaked,snuck	sneaked	snuck	0.2469	chi_sq	False	3	2	0	0	2	0	0		4	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speak__ppt	speak	ppt	199	183	16	0	9	5	2	spoke,spoken	spoke	spoken	0.0092	fisher_exact	True	9	2	3	0	2	3	0		4	raw	raw_label	199	9.0	2.5511990759137424	68.0	2.0	0.0	0.2222222222222222	-0.2691552666804697	-0.19057784495426885	0.9725699633093732	1.003212560175198	0.9694555290850092	0.7080260727403324	0.7645195631299131	0.9261058930156102	0.24120603015075376	0.27638190954773867	0.038543712554194684	0.08883711450330882	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speak__ppt	speak	ppt	199	183	16	0	9	5	2	spoke,spoken	spoke	spoken	0.0092	fisher_exact	True	9	2	3	0	2	3	0		4	conditioned-exclude	conditioned_exclude_label	102	2.0	0.9182958340544896	68.0	34.0	0.0	0.0	0.0025505959570873873	0.007499739393107662	0.9912206865500228	0.9917106920804741	0.9995058987118276	0.7011415426604228	0.7095983833098003	0.9880822154499113	0.5686274509803921	0.5882352941176471	-0.010322401996792517	-0.0062622711573841515	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speak__ppt	speak	ppt	199	183	16	0	9	5	2	spoke,spoken	spoke	spoken	0.0092	fisher_exact	True	9	2	3	0	2	3	0		4	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speak__pst	speak	pst	196	144	52	0	12	3	2	spake,spoke	spake	spoke	0.0	fisher_exact	True	12	1	0	2	1	0	2		4	raw	raw_label	196	12.0	2.484929949462546	97.0	1.0	0.08333333333333333	0.16666666666666666	-0.5580996698939552	-0.3094783098310192	0.9489640351488016	1.0178865123328025	0.9322886428408962	1.5452781800592672	1.6547832109299894	0.9338251499366009	0.22448979591836735	0.1836734693877551	0.024311794147843943	0.11843280513394187	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speak__pst	speak	pst	196	144	52	0	12	3	2	spake,spoke	spake	spoke	0.0	fisher_exact	True	12	1	0	2	1	0	2		4	conditioned-exclude	conditioned_exclude_label	144	5.0	1.3956715937889608	97.0	2.0	0.0	0.2	-0.442338452613013	-0.2594507532682973	0.9472876328143144	1.0497381076307712	0.9024037766451247	1.5410447344198728	1.694842107604164	0.9092556336107911	0.24305555555555555	0.24305555555555555	0.056324203716922726	0.18512731299491597	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speak__pst	speak	pst	196	144	52	0	12	3	2	spake,spoke	spake	spoke	0.0	fisher_exact	True	12	1	0	2	1	0	2		4	conditioned-cat-only	cat_only_label	47	4.0	1.4843559791259084	22.0	2.0	0.0	0.25	0.03612860426662454	-0.010523656484176244	0.3590031539987507	1.4192478776693376	0.2529531025886042	1.1090654813261338	2.084847584978254	0.5319647773377648	0.7446808510638298	0.7446808510638298	0.6828790419076506	0.6744840524523672	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speed__ppt	speed	ppt	200	195	5	0	6	3	2	sped,speeded	sped	speeded	0.0001	fisher_exact	True	6	2	0	1	2	0	1		4	raw	raw_label	200	6.0	1.251080494864913	145.0	1.0	0.3333333333333333	0.3333333333333333	-0.3233353836582005	-0.10679596597811156	0.9883166248583021	1.0197733126600759	0.969153254540738	1.080067268011206	1.2313072182071927	0.8771712307378535	0.49	0.24	0.042954465207303845	0.091934692248214	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speed__ppt	speed	ppt	200	195	5	0	6	3	2	sped,speeded	sped	speeded	0.0001	fisher_exact	True	6	2	0	1	2	0	1		4	conditioned-exclude	conditioned_exclude_label	195	4.0	1.124605607249479	145.0	2.0	0.0	0.25	-0.4456113965046117	-0.1777185615856451	0.9858368741754576	1.025404184212447	0.9614129621800025	1.0773840395615306	1.2391344708761272	0.8694649893806672	0.2358974358974359	0.2153846153846154	0.07381028409331981	0.10668953198143336	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speed__ppt	speed	ppt	200	195	5	0	6	3	2	sped,speeded	sped	speeded	0.0001	fisher_exact	True	6	2	0	1	2	0	1		4	conditioned-cat-only	cat_only_label	22	2.0	0.4394969869215134	20.0	2.0	0.0	0.5	0.7761613924006068	0.47527101540705274	0.36442734682778694	1.649412784234655	0.22094368996714492	0.9407546468202811	1.8082387741415409	0.5202601892368464	1.0	1.0	0.15203426124197003	0.15357991773593171	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speed__pst	speed	pst	199	191	8	0	6	3	2	sped,speeded	sped	speeded	0.0	fisher_exact	True	6	0	2	1	0	2	1		4	raw	raw_label	199	6.0	1.7818363464743725	75.0	1.0	0.16666666666666666	0.16666666666666666	-0.11408001369003186	-0.041673364560997975	0.6094769933861972	1.1785543504589757	0.5171394880082049	1.0890096648811867	1.608212086887285	0.6771555031581555	0.6231155778894473	0.5125628140703518	0.21748124250385328	0.25760238161684323	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speed__pst	speed	pst	199	191	8	0	6	3	2	sped,speeded	sped	speeded	0.0	fisher_exact	True	6	0	2	1	0	2	1		4	conditioned-exclude	conditioned_exclude_label	73	2.0	0.24729443986205676	70.0	3.0	0.0	0.0	0.8573189774098541	0.6098703139507194	0.24896976042655597	1.7690887894795315	0.14073333227090498	0.8570722698842046	2.2289277875257976	0.3845222239503732	1.0	1.0	0.18205988478825094	0.15633621537091427	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	speed__pst	speed	pst	199	191	8	0	6	3	2	sped,speeded	sped	speeded	0.0	fisher_exact	True	6	0	2	1	0	2	1		4	conditioned-cat-only	cat_only_label	73	2.0	0.24729443986205676	70.0	3.0	0.0	0.0	0.8573189774098541	0.6098703139507194	0.24896976042655597	1.7690887894795315	0.14073333227090498	0.8570722698842046	2.2289277875257976	0.3845222239503732	1.0	1.0	0.18205988478825094	0.15633621537091427	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	spell__ppt	spell	ppt	148	135	13	0	7	3	2	spelled,spelt	spelled	spelt	0.0	fisher_exact	True	7	0	2	1	0	2	1		4	raw	raw_label	148	7.0	1.9000235960255685	58.0	1.0	0.2857142857142857	0.2857142857142857	-0.39893779304189175	-0.2295102910080875	0.9128205747270167	1.0404002048764667	0.8773744665259863	0.7206524376655321	0.7912586332503947	0.9107672351139843	0.44594594594594594	0.36486486486486486	0.08735009545796654	0.10255035947007574	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	spell__ppt	spell	ppt	148	135	13	0	7	3	2	spelled,spelt	spelled	spelt	0.0	fisher_exact	True	7	0	2	1	0	2	1		4	conditioned-exclude	conditioned_exclude_label	20	2.0	0.4689955935892812	18.0	2.0	0.0	0.5	0.5817617748357171	0.2893232371613675	0.5765626253434838	1.416976209743782	0.4068964753104345	0.6442762212087708	0.904482604328688	0.7123146626871351	1.0	1.0	-0.10825944937004199	-0.026841244865439977	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	spell__ppt	spell	ppt	148	135	13	0	7	3	2	spelled,spelt	spelled	spelt	0.0	fisher_exact	True	7	0	2	1	0	2	1		4	conditioned-cat-only	cat_only_label	20	2.0	0.4689955935892812	18.0	2.0	0.0	0.5	0.5817617748357171	0.2893232371613675	0.5765626253434838	1.416976209743782	0.4068964753104345	0.6442762212087708	0.904482604328688	0.7123146626871351	1.0	1.0	-0.10825944937004199	-0.026841244865439977	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	spill__ppt	spill	ppt	151	141	10	0	5	2	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	5	1	0	1	1	0	1		4	raw	raw_label	151	5.0	0.9265665700577865	125.0	2.0	0.0	0.2	-0.44487975608334723	-0.1399479507916246	0.9851851668352716	1.025489920881008	0.9606970744177473	0.6468646863496862	0.7704321100652693	0.8396128327191414	0.1390728476821192	0.37748344370860926	0.1472778513146137	0.18813067391012475	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	spill__ppt	spill	ppt	151	141	10	0	5	2	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	5	1	0	1	1	0	1		4	conditioned-exclude	conditioned_exclude_label	141	2.0	0.5103099652870143	125.0	16.0	0.0	0.0	0.04943142827355562	0.17063746482729306	0.9852627519675207	1.0479699442848582	0.9401631767596833	0.6467510535000635	0.80064109850914	0.8077914744875918	0.6170212765957447	0.8156028368794326	0.05202284013337722	0.16004827443892752	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	spill__ppt	spill	ppt	151	141	10	0	5	2	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	5	1	0	1	1	0	1		4	conditioned-cat-only	cat_only_label	16	1.0	-0.0	16.0	16.0	0.0	0.0													0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	spill__pst	spill	pst	126	117	9	0	6	4	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	6	1	1	2	1	1	2		4	raw	raw_label	126	6.0	2.0237541181907823	62.0	1.0	0.16666666666666666	0.16666666666666666	-0.27685244722915525	-0.14880989417893375	0.816521393114077	1.0831924318570978	0.7538100979104682	0.6561902035539748	0.8042117073681297	0.8159421176563428	0.5079365079365079	0.30158730158730157	0.19229490378975192	0.25085189172950856	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	spill__pst	spill	pst	126	117	9	0	6	4	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	6	1	1	2	1	1	2		4	conditioned-exclude	conditioned_exclude_label	55	4.0	1.7521930161941324	18.0	2.0	0.0	0.25	-0.0985873329822162	-0.006987250496093351	0.5406557670184438	0.7991193520389281	0.6765644776828109	0.5717497898428139	0.713695618922191	0.8011115308599751	0.5454545454545454	0.6363636363636364	0.18351066037031197	0.23662144691865036	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	spill__pst	spill	pst	126	117	9	0	6	4	2	spilled,spilt	spilled	spilt	0.0	fisher_exact	True	6	1	1	2	1	1	2		4	conditioned-cat-only	cat_only_label	38	3.0	1.2448406699719212	18.0	2.0	0.0	0.3333333333333333	0.09925302358208844	0.06220437507703023	0.3378910764147855	0.5910073452258967	0.5717206040571894	0.5489291063419147	0.674393317029595	0.8139598843590343	0.7631578947368421	0.7105263157894737	0.2075057902396032	0.2804200376949114	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	delta	spit__ppt	spit	ppt	199	189	10	0	5	3	2	spat,spit	spat	spit	0.5544	fisher_exact	False	5	3	0	0	3	0	0		4	raw	raw_label	199	5.0	1.4738938214127781	129.0	3.0	0.0	0.0	-0.24025471910056506	-0.19393469634564164	1.0015921817203894	0.9985086719356883	1.0030881151775313	1.0206163067724672	0.9847454042360662	1.0364265752163917	0.1407035175879397	0.1306532663316583	-0.001778815516198774	0.02683545636897119	0.0
